"UF","TURNO","CANDIDATURA","PARTIDO","DATA","PERCENTUAL","INSTITUTO","REGISTRO_TSE","AMOSTRA"
"GO",1,"Cristiano Cunha","PV",2020-11-05,0,"Ibope","GO-06519/2020",602
"GO",1,"Del. Adriana","PT",2020-11-05,0,"Ibope","GO-06519/2020",602
"GO",1,"Dra. Cristina","PL",2020-11-05,14,"Ibope","GO-06519/2020",602
"GO",1,"Elias Vaz","PSB",2020-11-05,4,"Ibope","GO-06519/2020",602
"GO",1,"Fábio Junior","UP",2020-11-05,0,"Ibope","GO-06519/2020",602
"GO",1,"Gustavo Gayer","DC",2020-11-05,3,"Ibope","GO-06519/2020",602
"GO",1,"Maguito Vilela","MDB",2020-11-05,33,"Ibope","GO-06519/2020",602
"GO",1,"Major Araújo","PSL",2020-11-05,3,"Ibope","GO-06519/2020",602
"GO",1,"Manu Jacob","PSOL",2020-11-05,1,"Ibope","GO-06519/2020",602
"GO",1,"Samuel Almeida","PROS",2020-11-05,0,"Ibope","GO-06519/2020",602
"GO",1,"Talles Barreto","PSDB",2020-11-05,0,"Ibope","GO-06519/2020",602
"GO",1,"Vanderlan","PSD",2020-11-05,26,"Ibope","GO-06519/2020",602
"GO",1,"Vinícius Gomes","PCO",2020-11-05,0,"Ibope","GO-06519/2020",602
"GO",1,"Virmondes","CID",2020-11-05,0,"Ibope","GO-06519/2020",602
"GO",1,"Alysson Lima","SD",2020-11-05,2,"Serpes","GO-08106/2020",601
"GO",1,"Antônio Neto","PCB",2020-11-05,0,"Serpes","GO-08106/2020",601
"GO",1,"Brancos/nulos/indecisos",NA,2020-11-05,26,"Serpes","GO-08106/2020",601
"GO",1,"Cristiano Cunha","PV",2020-11-05,0,"Serpes","GO-08106/2020",601
"GO",1,"Del. Adriana","PT",2020-11-05,9,"Serpes","GO-08106/2020",601
"GO",1,"Dra. Cristina","PL",2020-11-05,2,"Serpes","GO-08106/2020",601
"GO",1,"Elias Vaz","PSB",2020-11-05,2,"Serpes","GO-08106/2020",601
"GO",1,"Fábio Junior","UP",2020-11-05,0,"Serpes","GO-08106/2020",601
"GO",1,"Gustavo Gayer","DC",2020-11-05,2,"Serpes","GO-08106/2020",601
"GO",1,"Maguito Vilela","MDB",2020-11-05,23,"Serpes","GO-08106/2020",601
"GO",1,"Major Araújo","PSL",2020-11-05,3,"Serpes","GO-08106/2020",601
"GO",1,"Manu Jacob","PSOL",2020-11-05,0,"Serpes","GO-08106/2020",601
"GO",1,"Samuel Almeida","PROS",2020-11-05,0,"Serpes","GO-08106/2020",601
"GO",1,"Talles Barreto","PSDB",2020-11-05,1,"Serpes","GO-08106/2020",601
"GO",1,"Vanderlan","PSD",2020-11-05,26,"Serpes","GO-08106/2020",601
"GO",1,"Vinícius Gomes","PCO",2020-11-05,0,"Serpes","GO-08106/2020",601
"GO",1,"Virmondes","CID",2020-11-05,2,"Serpes","GO-08106/2020",601
"GO",1,"Alysson Lima","SD",2020-11-07,2,"Grupom","GO-04086/2020",603
"GO",1,"Antônio Neto","PCB",2020-11-07,0,"Grupom","GO-04086/2020",603
"GO",1,"Brancos/nulos/indecisos",NA,2020-11-07,16,"Grupom","GO-04086/2020",603
"GO",1,"Cristiano Cunha","PV",2020-11-07,0,"Grupom","GO-04086/2020",603
"GO",1,"Del. Adriana","PT",2020-11-07,11,"Grupom","GO-04086/2020",603
"GO",1,"Dra. Cristina","PL",2020-11-07,3,"Grupom","GO-04086/2020",603
"GO",1,"Elias Vaz","PSB",2020-11-07,5,"Grupom","GO-04086/2020",603
"GO",1,"Fábio Junior","UP",2020-11-07,0,"Grupom","GO-04086/2020",603
"GO",1,"Gustavo Gayer","DC",2020-11-07,4,"Grupom","GO-04086/2020",603
"GO",1,"Maguito Vilela","MDB",2020-11-07,23,"Grupom","GO-04086/2020",603
"GO",1,"Major Araújo","PSL",2020-11-07,5,"Grupom","GO-04086/2020",603
"GO",1,"Manu Jacob","PSOL",2020-11-07,1,"Grupom","GO-04086/2020",603
"GO",1,"Samuel Almeida","PROS",2020-11-07,1,"Grupom","GO-04086/2020",603
"GO",1,"Talles Barreto","PSDB",2020-11-07,1,"Grupom","GO-04086/2020",603
"GO",1,"Vanderlan","PSD",2020-11-07,26,"Grupom","GO-04086/2020",603
"GO",1,"Vinícius Gomes","PCO",2020-11-07,1,"Grupom","GO-04086/2020",603
"GO",1,"Virmondes","CID",2020-11-07,1,"Grupom","GO-04086/2020",603
"GO",1,"Alysson Lima","SD",2020-11-11,3,"RealTime","GO-03759/2020",1050
"GO",1,"Antônio Neto","PCB",2020-11-11,1,"RealTime","GO-03759/2020",1050
"GO",1,"Brancos/nulos/indecisos",NA,2020-11-11,1,"RealTime","GO-03759/2020",1050
"GO",1,"Cristiano Cunha","PV",2020-11-11,1,"RealTime","GO-03759/2020",1050
"GO",1,"Del. Adriana","PT",2020-11-11,13,"RealTime","GO-03759/2020",1050
"GO",1,"Dra. Cristina","PL",2020-11-11,1,"RealTime","GO-03759/2020",1050
"GO",1,"Elias Vaz","PSB",2020-11-11,3,"RealTime","GO-03759/2020",1050
"GO",1,"Fábio Junior","UP",2020-11-11,1,"RealTime","GO-03759/2020",1050
"GO",1,"Gustavo Gayer","DC",2020-11-11,3,"RealTime","GO-03759/2020",1050
"GO",1,"Maguito Vilela","MDB",2020-11-11,28,"RealTime","GO-03759/2020",1050
"GO",1,"Major Araújo","PSL",2020-11-11,1,"RealTime","GO-03759/2020",1050
"GO",1,"Manu Jacob","PSOL",2020-11-11,2,"RealTime","GO-03759/2020",1050
"GO",1,"Samuel Almeida","PROS",2020-11-11,1,"RealTime","GO-03759/2020",1050
"GO",1,"Talles Barreto","PSDB",2020-11-11,1,"RealTime","GO-03759/2020",1050
"GO",1,"Vanderlan","PSD",2020-11-11,22,"RealTime","GO-03759/2020",1050
"GO",1,"Vinícius Gomes","PCO",2020-11-11,0,"RealTime","GO-03759/2020",1050
"GO",1,"Virmondes","CID",2020-11-11,1,"RealTime","GO-03759/2020",1050
"GO",1,"Alysson Lima","SD",2020-11-12,2,"RealTime","GO-06883/2020",850
"GO",1,"Antônio Neto","PCB",2020-11-12,1,"RealTime","GO-06883/2020",850
"GO",1,"Brancos/nulos/indecisos",NA,2020-11-12,18,"RealTime","GO-06883/2020",850
"GO",1,"Cristiano Cunha","PV",2020-11-12,1,"RealTime","GO-06883/2020",850
"GO",1,"Del. Adriana","PT",2020-11-12,13,"RealTime","GO-06883/2020",850
"GO",1,"Dra. Cristina","PL",2020-11-12,1,"RealTime","GO-06883/2020",850
"GO",1,"Elias Vaz","PSB",2020-11-12,4,"RealTime","GO-06883/2020",850
"GO",1,"Fábio Junior","UP",2020-11-12,1,"RealTime","GO-06883/2020",850
"GO",1,"Gustavo Gayer","DC",2020-11-12,3,"RealTime","GO-06883/2020",850
"GO",1,"Maguito Vilela","MDB",2020-11-12,29,"RealTime","GO-06883/2020",850
"GO",1,"Major Araújo","PSL",2020-11-12,2,"RealTime","GO-06883/2020",850
"GO",1,"Manu Jacob","PSOL",2020-11-12,1,"RealTime","GO-06883/2020",850
"GO",1,"Samuel Almeida","PROS",2020-11-12,1,"RealTime","GO-06883/2020",850
"GO",1,"Talles Barreto","PSDB",2020-11-12,1,"RealTime","GO-06883/2020",850
"GO",1,"Vanderlan","PSD",2020-11-12,21,"RealTime","GO-06883/2020",850
"GO",1,"Vinícius Gomes","PCO",2020-11-12,0,"RealTime","GO-06883/2020",850
"GO",1,"Virmondes","CID",2020-11-12,1,"RealTime","GO-06883/2020",850
"GO",1,"Alysson Lima","SD",2020-11-13,2,"Serpes","GO-02799/2020",601
"GO",1,"Antônio Neto","PCB",2020-11-13,0,"Serpes","GO-02799/2020",601
"GO",1,"Brancos/nulos/indecisos",NA,2020-11-13,19,"Serpes","GO-02799/2020",601
"GO",1,"Cristiano Cunha","PV",2020-11-13,1,"Serpes","GO-02799/2020",601
"GO",1,"Del. Adriana","PT",2020-11-13,10,"Serpes","GO-02799/2020",601
"GO",1,"Dra. Cristina","PL",2020-11-13,2,"Serpes","GO-02799/2020",601
"GO",1,"Elias Vaz","PSB",2020-11-13,5,"Serpes","GO-02799/2020",601
"GO",1,"Fábio Junior","UP",2020-11-13,1,"Serpes","GO-02799/2020",601
"GO",1,"Gustavo Gayer","DC",2020-11-13,3,"Serpes","GO-02799/2020",601
"GO",1,"Maguito Vilela","MDB",2020-11-13,27,"Serpes","GO-02799/2020",601
"GO",1,"Major Araújo","PSL",2020-11-13,3,"Serpes","GO-02799/2020",601
"GO",1,"Manu Jacob","PSOL",2020-11-13,1,"Serpes","GO-02799/2020",601
"GO",1,"Samuel Almeida","PROS",2020-11-13,1,"Serpes","GO-02799/2020",601
"GO",1,"Talles Barreto","PSDB",2020-11-13,1,"Serpes","GO-02799/2020",601
"GO",1,"Vanderlan","PSD",2020-11-13,23,"Serpes","GO-02799/2020",601
"GO",1,"Vinícius Gomes","PCO",2020-11-13,0,"Serpes","GO-02799/2020",601
"GO",1,"Virmondes","CID",2020-11-13,2,"Serpes","GO-02799/2020",601
"GO",1,"Alysson Lima","SD",2020-11-13,2,"Ibope","GO-03599/2020",602
"GO",1,"Antônio Neto","PCB",2020-11-13,0,"Ibope","GO-03599/2020",602
"GO",1,"Brancos/nulos/indecisos",NA,2020-11-13,10,"Ibope","GO-03599/2020",602
"GO",1,"Cristiano Cunha","PV",2020-11-13,0,"Ibope","GO-03599/2020",602
"GO",1,"Del. Adriana","PT",2020-11-13,15,"Ibope","GO-03599/2020",602
"GO",1,"Dra. Cristina","PL",2020-11-13,2,"Ibope","GO-03599/2020",602
"GO",1,"Elias Vaz","PSB",2020-11-13,4,"Ibope","GO-03599/2020",602
"GO",1,"Fábio Junior","UP",2020-11-13,1,"Ibope","GO-03599/2020",602
"GO",1,"Gustavo Gayer","DC",2020-11-13,2,"Ibope","GO-03599/2020",602
"GO",1,"Maguito Vilela","MDB",2020-11-13,30,"Ibope","GO-03599/2020",602
"GO",1,"Major Araújo","PSL",2020-11-13,4,"Ibope","GO-03599/2020",602
"GO",1,"Manu Jacob","PSOL",2020-11-13,1,"Ibope","GO-03599/2020",602
"GO",1,"Samuel Almeida","PROS",2020-11-13,1,"Ibope","GO-03599/2020",602
"GO",1,"Talles Barreto","PSDB",2020-11-13,1,"Ibope","GO-03599/2020",602
"GO",1,"Vanderlan","PSD",2020-11-13,26,"Ibope","GO-03599/2020",602
"GO",1,"Vinícius Gomes","PCO",2020-11-13,0,"Ibope","GO-03599/2020",602
"GO",1,"Virmondes","CID",2020-11-13,0,"Ibope","GO-03599/2020",602
"MT",1,"Emanuel Pinheiro","MDB",2020-09-28,38,"Olhar Dados","MT-03109/2020",605
"MT",1,"Brancos/nulos/indecisos",NA,2020-09-28,28,"Olhar Dados","MT-03109/2020",605
"MT",1,"Roberto França","PATRI",2020-09-28,14,"Olhar Dados","MT-03109/2020",605
"MT",1,"Abilio","PODE",2020-09-28,11,"Olhar Dados","MT-03109/2020",605
"MT",1,"Gisela Simona","PROS",2020-09-28,6,"Olhar Dados","MT-03109/2020",605
"MT",1,"Julier","PT",2020-09-28,1,"Olhar Dados","MT-03109/2020",605
"MT",1,"Gilberto Lopes","PSOL",2020-09-28,1,"Olhar Dados","MT-03109/2020",605
"MT",1,"Aécio Rodrigues","PSL",2020-09-28,0,"Olhar Dados","MT-03109/2020",605
"MT",1,"Paulo Grando","NOVO",2020-09-28,0,"Olhar Dados","MT-03109/2020",605
"MT",1,"Emanuel Pinheiro","MDB",2020-10-02,16,"Avaliar","MT-02634/2020",830
"MT",1,"Brancos/nulos/indecisos",NA,2020-10-02,37,"Avaliar","MT-02634/2020",830
"MT",1,"Roberto França","PATRI",2020-10-02,20,"Avaliar","MT-02634/2020",830
"MT",1,"Abilio","PODE",2020-10-02,16,"Avaliar","MT-02634/2020",830
"MT",1,"Gisela Simona","PROS",2020-10-02,8,"Avaliar","MT-02634/2020",830
"MT",1,"Julier","PT",2020-10-02,2,"Avaliar","MT-02634/2020",830
"MT",1,"Gilberto Lopes","PSOL",2020-10-02,1,"Avaliar","MT-02634/2020",830
"MT",1,"Aécio Rodrigues","PSL",2020-10-02,0,"Avaliar","MT-02634/2020",830
"MT",1,"Paulo Grando","NOVO",2020-10-02,0,"Avaliar","MT-02634/2020",830
"MT",1,"Emanuel Pinheiro","MDB",2020-10-08,30,"Voice","MT-02337/2020",800
"MT",1,"Brancos/nulos/indecisos",NA,2020-10-08,16,"Voice","MT-02337/2020",800
"MT",1,"Roberto França","PATRI",2020-10-08,17,"Voice","MT-02337/2020",800
"MT",1,"Abilio","PODE",2020-10-08,21,"Voice","MT-02337/2020",800
"MT",1,"Gisela Simona","PROS",2020-10-08,10,"Voice","MT-02337/2020",800
"MT",1,"Julier","PT",2020-10-08,3,"Voice","MT-02337/2020",800
"MT",1,"Gilberto Lopes","PSOL",2020-10-08,1,"Voice","MT-02337/2020",800
"MT",1,"Aécio Rodrigues","PSL",2020-10-08,1,"Voice","MT-02337/2020",800
"MT",1,"Paulo Grando","NOVO",2020-10-08,1,"Voice","MT-02337/2020",800
"MT",1,"Emanuel Pinheiro","MDB",2020-10-12,39,"Olhar Dados","MT-06412/2020",608
"MT",1,"Brancos/nulos/indecisos",NA,2020-10-12,25,"Olhar Dados","MT-06412/2020",608
"MT",1,"Roberto França","PATRI",2020-10-12,15,"Olhar Dados","MT-06412/2020",608
"MT",1,"Abilio","PODE",2020-10-12,14,"Olhar Dados","MT-06412/2020",608
"MT",1,"Gisela Simona","PROS",2020-10-12,7,"Olhar Dados","MT-06412/2020",608
"MT",1,"Julier","PT",2020-10-12,1,"Olhar Dados","MT-06412/2020",608
"MT",1,"Gilberto Lopes","PSOL",2020-10-12,0,"Olhar Dados","MT-06412/2020",608
"MT",1,"Aécio Rodrigues","PSL",2020-10-12,0,"Olhar Dados","MT-06412/2020",608
"MT",1,"Paulo Grando","NOVO",2020-10-12,0,"Olhar Dados","MT-06412/2020",608
"MT",1,"Emanuel Pinheiro","MDB",2020-10-12,21,"Vetor","MT-02073/2020",800
"MT",1,"Brancos/nulos/indecisos",NA,2020-10-12,25,"Vetor","MT-02073/2020",800
"MT",1,"Roberto França","PATRI",2020-10-12,15,"Vetor","MT-02073/2020",800
"MT",1,"Abilio","PODE",2020-10-12,28,"Vetor","MT-02073/2020",800
"MT",1,"Gisela Simona","PROS",2020-10-12,9,"Vetor","MT-02073/2020",800
"MT",1,"Julier","PT",2020-10-12,2,"Vetor","MT-02073/2020",800
"MT",1,"Gilberto Lopes","PSOL",2020-10-12,0,"Vetor","MT-02073/2020",800
"MT",1,"Aécio Rodrigues","PSL",2020-10-12,0,"Vetor","MT-02073/2020",800
"MT",1,"Paulo Grando","NOVO",2020-10-12,0,"Vetor","MT-02073/2020",800
"MT",1,"Emanuel Pinheiro","MDB",2020-10-16,20,"Ibope","MT-02443/2020",602
"MT",1,"Brancos/nulos/indecisos",NA,2020-10-16,18,"Ibope","MT-02443/2020",602
"MT",1,"Roberto França","PATRI",2020-10-16,19,"Ibope","MT-02443/2020",602
"MT",1,"Abilio","PODE",2020-10-16,26,"Ibope","MT-02443/2020",602
"MT",1,"Gisela Simona","PROS",2020-10-16,11,"Ibope","MT-02443/2020",602
"MT",1,"Julier","PT",2020-10-16,3,"Ibope","MT-02443/2020",602
"MT",1,"Gilberto Lopes","PSOL",2020-10-16,0,"Ibope","MT-02443/2020",602
"MT",1,"Aécio Rodrigues","PSL",2020-10-16,2,"Ibope","MT-02443/2020",602
"MT",1,"Paulo Grando","NOVO",2020-10-16,2,"Ibope","MT-02443/2020",602
"MT",1,"Emanuel Pinheiro","MDB",2020-10-25,27,"Voice","MT-02033/2020",600
"MT",1,"Brancos/nulos/indecisos",NA,2020-10-25,11,"Voice","MT-02033/2020",600
"MT",1,"Roberto França","PATRI",2020-10-25,21,"Voice","MT-02033/2020",600
"MT",1,"Abilio","PODE",2020-10-25,24,"Voice","MT-02033/2020",600
"MT",1,"Gisela Simona","PROS",2020-10-25,10,"Voice","MT-02033/2020",600
"MT",1,"Julier","PT",2020-10-25,5,"Voice","MT-02033/2020",600
"MT",1,"Gilberto Lopes","PSOL",2020-10-25,1,"Voice","MT-02033/2020",600
"MT",1,"Aécio Rodrigues","PSL",2020-10-25,1,"Voice","MT-02033/2020",600
"MT",1,"Paulo Grando","NOVO",2020-10-25,0,"Voice","MT-02033/2020",600
"MT",1,"Emanuel Pinheiro","MDB",2020-10-26,20,"Avaliar","MT-05862/2020",800
"MT",1,"Brancos/nulos/indecisos",NA,2020-10-26,27,"Avaliar","MT-05862/2020",800
"MT",1,"Roberto França","PATRI",2020-10-26,18,"Avaliar","MT-05862/2020",800
"MT",1,"Abilio","PODE",2020-10-26,22,"Avaliar","MT-05862/2020",800
"MT",1,"Gisela Simona","PROS",2020-10-26,9,"Avaliar","MT-05862/2020",800
"MT",1,"Julier","PT",2020-10-26,2,"Avaliar","MT-05862/2020",800
"MT",1,"Gilberto Lopes","PSOL",2020-10-26,1,"Avaliar","MT-05862/2020",800
"MT",1,"Aécio Rodrigues","PSL",2020-10-26,1,"Avaliar","MT-05862/2020",800
"MT",1,"Paulo Grando","NOVO",2020-10-26,1,"Avaliar","MT-05862/2020",800
"MT",1,"Emanuel Pinheiro","MDB",2020-10-30,25,"Ibope","MT-05058/2020",602
"MT",1,"Brancos/nulos/indecisos",NA,2020-10-30,11,"Ibope","MT-05058/2020",602
"MT",1,"Roberto França","PATRI",2020-10-30,16,"Ibope","MT-05058/2020",602
"MT",1,"Abilio","PODE",2020-10-30,26,"Ibope","MT-05058/2020",602
"MT",1,"Gisela Simona","PROS",2020-10-30,16,"Ibope","MT-05058/2020",602
"MT",1,"Julier","PT",2020-10-30,3,"Ibope","MT-05058/2020",602
"MT",1,"Gilberto Lopes","PSOL",2020-10-30,0,"Ibope","MT-05058/2020",602
"MT",1,"Aécio Rodrigues","PSL",2020-10-30,2,"Ibope","MT-05058/2020",602
"MT",1,"Paulo Grando","NOVO",2020-10-30,0,"Ibope","MT-05058/2020",602
"MT",1,"Emanuel Pinheiro","MDB",2020-11-04,25,"RealTime","MT-08387/2020",1050
"MT",1,"Brancos/nulos/indecisos",NA,2020-11-04,10,"RealTime","MT-08387/2020",1050
"MT",1,"Roberto França","PATRI",2020-11-04,14,"RealTime","MT-08387/2020",1050
"MT",1,"Abilio","PODE",2020-11-04,28,"RealTime","MT-08387/2020",1050
"MT",1,"Gisela Simona","PROS",2020-11-04,18,"RealTime","MT-08387/2020",1050
"MT",1,"Julier","PT",2020-11-04,3,"RealTime","MT-08387/2020",1050
"MT",1,"Gilberto Lopes","PSOL",2020-11-04,0,"RealTime","MT-08387/2020",1050
"MT",1,"Aécio Rodrigues","PSL",2020-11-04,1,"RealTime","MT-08387/2020",1050
"MT",1,"Paulo Grando","NOVO",2020-11-04,1,"RealTime","MT-08387/2020",1050
"MT",1,"Emanuel Pinheiro","MDB",2020-11-08,27,"Vetor","MT-07993/2020",800
"MT",1,"Brancos/nulos/indecisos",NA,2020-11-08,17,"Vetor","MT-07993/2020",800
"MT",1,"Roberto França","PATRI",2020-11-08,12,"Vetor","MT-07993/2020",800
"MT",1,"Abilio","PODE",2020-11-08,27,"Vetor","MT-07993/2020",800
"MT",1,"Gisela Simona","PROS",2020-11-08,14,"Vetor","MT-07993/2020",800
"MT",1,"Julier","PT",2020-11-08,2,"Vetor","MT-07993/2020",800
"MT",1,"Gilberto Lopes","PSOL",2020-11-08,0,"Vetor","MT-07993/2020",800
"MT",1,"Aécio Rodrigues","PSL",2020-11-08,1,"Vetor","MT-07993/2020",800
"MT",1,"Paulo Grando","NOVO",2020-11-08,0,"Vetor","MT-07993/2020",800
"MT",1,"Emanuel Pinheiro","MDB",2020-11-12,26,"Ibope","MT-05359/2020",602
"MT",1,"Brancos/nulos/indecisos",NA,2020-11-12,17,"Ibope","MT-05359/2020",602
"MT",1,"Roberto França","PATRI",2020-11-12,12,"Ibope","MT-05359/2020",602
"MT",1,"Abilio","PODE",2020-11-12,27,"Ibope","MT-05359/2020",602
"MT",1,"Gisela Simona","PROS",2020-11-12,13,"Ibope","MT-05359/2020",602
"MT",1,"Julier","PT",2020-11-12,4,"Ibope","MT-05359/2020",602
"MT",1,"Gilberto Lopes","PSOL",2020-11-12,0,"Ibope","MT-05359/2020",602
"MT",1,"Aécio Rodrigues","PSL",2020-11-12,1,"Ibope","MT-05359/2020",602
"MT",1,"Paulo Grando","NOVO",2020-11-12,0,"Ibope","MT-05359/2020",602
"MA",1,"Eduardo Braide","PODE",2020-09-22,47,"Econométrica","MA-06272/2020",1000
"MA",1,"Brancos/nulos/indecisos",NA,2020-09-22,15,"Econométrica","MA-06272/2020",1000
"MA",1,"Duarte","REP",2020-09-22,11,"Econométrica","MA-06272/2020",1000
"MA",1,"Neto Evangelista","DEM",2020-09-22,11,"Econométrica","MA-06272/2020",1000
"MA",1,"Bira","PSB",2020-09-22,3,"Econométrica","MA-06272/2020",1000
"MA",1,"Jeisael","REDE",2020-09-22,2,"Econométrica","MA-06272/2020",1000
"MA",1,"Rubens Junior","PCdoB",2020-09-22,6,"Econométrica","MA-06272/2020",1000
"MA",1,"Prof. Franklin","PSOL",2020-09-22,0,"Econométrica","MA-06272/2020",1000
"MA",1,"Yglésio Moyses","PROS",2020-09-22,1,"Econométrica","MA-06272/2020",1000
"MA",1,"Hertz Dias","PSTU",2020-09-22,0,"Econométrica","MA-06272/2020",1000
"MA",1,"Silvio Antonio","PRTB",2020-09-22,0,"Econométrica","MA-06272/2020",1000
"MA",1,"Eduardo Braide","PODE",2020-10-03,45,"Prever","MA-2136/2020",1011
"MA",1,"Brancos/nulos/indecisos",NA,2020-10-03,18,"Prever","MA-2136/2020",1011
"MA",1,"Duarte","REP",2020-10-03,14,"Prever","MA-2136/2020",1011
"MA",1,"Neto Evangelista","DEM",2020-10-03,10,"Prever","MA-2136/2020",1011
"MA",1,"Bira","PSB",2020-10-03,5,"Prever","MA-2136/2020",1011
"MA",1,"Jeisael","REDE",2020-10-03,2,"Prever","MA-2136/2020",1011
"MA",1,"Rubens Junior","PCdoB",2020-10-03,3,"Prever","MA-2136/2020",1011
"MA",1,"Prof. Franklin","PSOL",2020-10-03,0,"Prever","MA-2136/2020",1011
"MA",1,"Yglésio Moyses","PROS",2020-10-03,1,"Prever","MA-2136/2020",1011
"MA",1,"Hertz Dias","PSTU",2020-10-03,0,"Prever","MA-2136/2020",1011
"MA",1,"Silvio Antonio","PRTB",2020-10-03,1,"Prever","MA-2136/2020",1011
"MA",1,"Eduardo Braide","PODE",2020-10-06,42,"Escutec","MA-03412/2020",1000
"MA",1,"Brancos/nulos/indecisos",NA,2020-10-06,17,"Escutec","MA-03412/2020",1000
"MA",1,"Duarte","REP",2020-10-06,15,"Escutec","MA-03412/2020",1000
"MA",1,"Neto Evangelista","DEM",2020-10-06,11,"Escutec","MA-03412/2020",1000
"MA",1,"Bira","PSB",2020-10-06,4,"Escutec","MA-03412/2020",1000
"MA",1,"Jeisael","REDE",2020-10-06,2,"Escutec","MA-03412/2020",1000
"MA",1,"Rubens Junior","PCdoB",2020-10-06,4,"Escutec","MA-03412/2020",1000
"MA",1,"Prof. Franklin","PSOL",2020-10-06,0,"Escutec","MA-03412/2020",1000
"MA",1,"Yglésio Moyses","PROS",2020-10-06,2,"Escutec","MA-03412/2020",1000
"MA",1,"Hertz Dias","PSTU",2020-10-06,0,"Escutec","MA-03412/2020",1000
"MA",1,"Silvio Antonio","PRTB",2020-10-06,0,"Escutec","MA-03412/2020",1000
"MA",1,"Eduardo Braide","PODE",2020-10-15,39,"Datailha","MA-04987/2020",1080
"MA",1,"Brancos/nulos/indecisos",NA,2020-10-15,18,"Datailha","MA-04987/2020",1080
"MA",1,"Duarte","REP",2020-10-15,13,"Datailha","MA-04987/2020",1080
"MA",1,"Neto Evangelista","DEM",2020-10-15,12,"Datailha","MA-04987/2020",1080
"MA",1,"Bira","PSB",2020-10-15,3,"Datailha","MA-04987/2020",1080
"MA",1,"Jeisael","REDE",2020-10-15,3,"Datailha","MA-04987/2020",1080
"MA",1,"Rubens Junior","PCdoB",2020-10-15,9,"Datailha","MA-04987/2020",1080
"MA",1,"Prof. Franklin","PSOL",2020-10-15,1,"Datailha","MA-04987/2020",1080
"MA",1,"Yglésio Moyses","PROS",2020-10-15,2,"Datailha","MA-04987/2020",1080
"MA",1,"Hertz Dias","PSTU",2020-10-15,0,"Datailha","MA-04987/2020",1080
"MA",1,"Silvio Antonio","PRTB",2020-10-15,1,"Datailha","MA-04987/2020",1080
"MA",1,"Eduardo Braide","PODE",2020-10-21,35,"Interpreta","MA-01301/2020",1000
"MA",1,"Brancos/nulos/indecisos",NA,2020-10-21,10,"Interpreta","MA-01301/2020",1000
"MA",1,"Duarte","REP",2020-10-21,19,"Interpreta","MA-01301/2020",1000
"MA",1,"Neto Evangelista","DEM",2020-10-21,14,"Interpreta","MA-01301/2020",1000
"MA",1,"Bira","PSB",2020-10-21,5,"Interpreta","MA-01301/2020",1000
"MA",1,"Jeisael","REDE",2020-10-21,1,"Interpreta","MA-01301/2020",1000
"MA",1,"Rubens Junior","PCdoB",2020-10-21,14,"Interpreta","MA-01301/2020",1000
"MA",1,"Prof. Franklin","PSOL",2020-10-21,0,"Interpreta","MA-01301/2020",1000
"MA",1,"Yglésio Moyses","PROS",2020-10-21,1,"Interpreta","MA-01301/2020",1000
"MA",1,"Hertz Dias","PSTU",2020-10-21,1,"Interpreta","MA-01301/2020",1000
"MA",1,"Silvio Antonio","PRTB",2020-10-21,1,"Interpreta","MA-01301/2020",1000
"MA",1,"Eduardo Braide","PODE",2020-10-23,43,"JP Pesquisa","MA-00430/2020",1000
"MA",1,"Brancos/nulos/indecisos",NA,2020-10-23,10,"JP Pesquisa","MA-00430/2020",1000
"MA",1,"Duarte","REP",2020-10-23,18,"JP Pesquisa","MA-00430/2020",1000
"MA",1,"Neto Evangelista","DEM",2020-10-23,14,"JP Pesquisa","MA-00430/2020",1000
"MA",1,"Bira","PSB",2020-10-23,4,"JP Pesquisa","MA-00430/2020",1000
"MA",1,"Jeisael","REDE",2020-10-23,2,"JP Pesquisa","MA-00430/2020",1000
"MA",1,"Rubens Junior","PCdoB",2020-10-23,7,"JP Pesquisa","MA-00430/2020",1000
"MA",1,"Prof. Franklin","PSOL",2020-10-23,1,"JP Pesquisa","MA-00430/2020",1000
"MA",1,"Yglésio Moyses","PROS",2020-10-23,1,"JP Pesquisa","MA-00430/2020",1000
"MA",1,"Hertz Dias","PSTU",2020-10-23,0,"JP Pesquisa","MA-00430/2020",1000
"MA",1,"Silvio Antonio","PRTB",2020-10-23,0,"JP Pesquisa","MA-00430/2020",1000
"MA",1,"Eduardo Braide","PODE",2020-10-23,44,"Ibope","MA-05018/2020",805
"MA",1,"Brancos/nulos/indecisos",NA,2020-10-23,9,"Ibope","MA-05018/2020",805
"MA",1,"Duarte","REP",2020-10-23,19,"Ibope","MA-05018/2020",805
"MA",1,"Neto Evangelista","DEM",2020-10-23,14,"Ibope","MA-05018/2020",805
"MA",1,"Bira","PSB",2020-10-23,3,"Ibope","MA-05018/2020",805
"MA",1,"Jeisael","REDE",2020-10-23,2,"Ibope","MA-05018/2020",805
"MA",1,"Rubens Junior","PCdoB",2020-10-23,6,"Ibope","MA-05018/2020",805
"MA",1,"Prof. Franklin","PSOL",2020-10-23,1,"Ibope","MA-05018/2020",805
"MA",1,"Yglésio Moyses","PROS",2020-10-23,1,"Ibope","MA-05018/2020",805
"MA",1,"Hertz Dias","PSTU",2020-10-23,1,"Ibope","MA-05018/2020",805
"MA",1,"Silvio Antonio","PRTB",2020-10-23,0,"Ibope","MA-05018/2020",805
